id,franchID,franchName,wins,losses,R,AB,salary_mean,salary_sum
2009,ARI,Arizona Diamondbacks,70,92,720,5565,2812141,73115666
2009,ATL,Atlanta Braves,86,76,735,5539,3335385.0344827585,96726166
2009,BAL,Baltimore Orioles,64,98,741,5618,2580833.3076923075,67101666
2009,BOS,Boston Red Sox,95,67,872,5543,4184344.793103448,121345999
2009,CHC,Chicago Cubs,83,78,707,5486,5392360,134809000
2009,CHW,Chicago White Sox,79,83,724,5463,3694942.3076923075,96068500
2009,CIN,Cincinnati Reds,78,84,673,5462,3198195.652173913,73558500
2009,CLE,Cleveland Indians,65,97,773,5568,3021450.592592593,81579166
2009,COL,Colorado Rockies,92,70,804,5398,2785222.222222222,75201000
2009,DET,Detroit Tigers,86,77,743,5540,4110183.75,115085145
2009,FLA,Florida Marlins,87,75,772,5572,1315500,36834000
2009,HOU,Houston Astros,74,88,643,5436,3814682,102996414
2009,KCR,Kansas City Royals,65,97,686,5532,2712282.0384615385,70519333
2009,LAD,Los Angeles Dodgers,95,67,780,5592,4016583.68,100414592
2009,MIL,Milwaukee Brewers,80,82,785,5510,3083942.3846153845,80182502
2009,MIN,Minnesota Twins,87,76,817,5608,2251698.827586207,65299266
2009,NYM,New York Mets,70,92,671,5453,5334785.25,149373987
2009,NYY,New York Yankees,103,59,915,5660,7748045.730769231,201449189
2009,OAK,Oakland Athletics,75,87,759,5584,2292962.962962963,61910000
2009,PHI,Philadelphia Phillies,93,69,820,5578,4185335.037037037,113004046
2009,PIT,Pittsburgh Pirates,62,99,636,5417,1872807.6923076923,48693000
2009,SDP,San Diego Padres,75,87,638,5425,1604951.851851852,43333700
2009,SEA,Seattle Mariners,85,77,640,5543,3532291.6428571427,98904166
2009,SFG,San Francisco Giants,88,74,657,5493,2965230.3571428573,83026450
2009,STL,St. Louis Cardinals,91,71,730,5465,3278829.962962963,88528409
2009,TBD,Tampa Bay Rays,84,78,803,5462,2183208.0689655175,63313034
2009,TEX,Texas Rangers,87,75,784,5526,2350993.0344827585,68178798
2009,TOR,Toronto Blue Jays,75,87,798,5696,2876367.8571428573,80538300
2009,WSN,Washington Nationals,59,103,710,5493,2140285.714285714,59928000
2010,ANA,Los Angeles Angels of Anaheim,80,82,681,5488,3619443.6551724137,104963866
2010,ARI,Arizona Diamondbacks,65,97,713,5473,2335314.076923077,60718166
2010,ATL,Atlanta Braves,91,71,738,5463,3126802.4444444445,84423666
2010,BAL,Baltimore Orioles,66,96,613,5554,3138942.3076923075,81612500
2010,BOS,Boston Red Sox,89,73,818,5646,5601632.172413793,162447333
2010,CHC,Chicago Cubs,75,87,685,5512,5429962.962962963,146609000
2010,CHW,Chicago White Sox,88,74,752,5484,4058846.153846154,105530000
2010,CIN,Cincinnati Reds,91,71,790,5579,2760059.3076923075,71761542
2010,CLE,Cleveland Indians,69,93,646,5487,2110481.5862068967,61203966
2010,COL,Colorado Rockies,83,79,770,5530,2904379.3103448274,84227000
2010,DET,Detroit Tigers,81,81,751,5643,4550552.888888889,122864928
2010,FLA,Florida Marlins,80,82,719,5531,2112211.814814815,57029719
2010,HOU,Houston Astros,76,86,611,5452,3298410.714285714,92355500
2010,KCR,Kansas City Royals,67,95,676,5604,2644637.407407407,71405210
2010,LAD,Los Angeles Dodgers,80,82,667,5426,3531778.3703703703,95358016
2010,MIL,Milwaukee Brewers,77,85,750,5606,2796837.172413793,81108278
2010,MIN,Minnesota Twins,94,68,781,5568,3484255.9285714286,97559166
2010,NYM,New York Mets,79,83,656,5465,4800819.357142857,134422942
2010,NYY,New York Yankees,95,67,859,5567,8253335.56,206333389
2010,OAK,Oakland Athletics,81,81,663,5448,1726715.625,55254900
2010,PHI,Philadelphia Phillies,97,65,772,5581,5068870.678571428,141928379
2010,PIT,Pittsburgh Pirates,57,105,587,5386,1294185.1851851852,34943000
2010,SDP,San Diego Padres,90,72,665,5434,1453819.2307692308,37799300
2010,SEA,Seattle Mariners,61,101,513,5409,3089642.8571428573,86510000
2010,SFG,San Francisco Giants,92,70,697,5488,3522904.75,98641333
2010,STL,St. Louis Cardinals,86,76,736,5542,3741630.04,93540751
2010,TBD,Tampa Bay Rays,96,66,802,5439,2663832.2592592593,71923471
2010,TEX,Texas Rangers,90,72,787,5635,1905191.1724137932,55250544
2010,TOR,Toronto Blue Jays,85,77,755,5495,2074466.6666666667,62234000
2010,WSN,Washington Nationals,69,93,655,5418,2046666.6666666667,61400000
2011,ANA,Los Angeles Angels of Anaheim,86,76,667,5513,4469134.387096774,138543166
2011,ARI,Arizona Diamondbacks,94,68,731,5421,1986660.4814814816,53639833
2011,ATL,Atlanta Braves,89,73,641,5528,3346257.3846153845,87002692
2011,BAL,Baltimore Orioles,69,93,708,5585,3280924.5384615385,85304038
2011,BOS,Boston Red Sox,90,72,875,5710,5991202.777777778,161762475
2011,CHC,Chicago Cubs,71,91,654,5549,5001893.16,125047329
2011,CHW,Chicago White Sox,79,83,654,5502,4732925.925925926,127789000
2011,CIN,Cincinnati Reds,79,83,735,5612,2531571.1333333333,75947134
2011,CLE,Cleveland Indians,80,82,704,5509,1681950.551724138,48776566
2011,COL,Colorado Rockies,73,89,735,5544,3390310.423076923,88148071
2011,DET,Detroit Tigers,95,67,787,5563,3914823.3703703703,105700231
2011,FLA,Florida Marlins,72,90,625,5508,2190153.846153846,56944000
2011,HOU,Houston Astros,56,106,615,5598,2437724.1379310344,70694000
2011,KCR,Kansas City Royals,71,91,730,5672,1373538.4615384615,35712000
2011,LAD,Los Angeles Dodgers,82,79,644,5436,3472966.6333333333,104188999
2011,MIL,Milwaukee Brewers,96,66,721,5447,2849911.1,85497333
2011,MIN,Minnesota Twins,63,99,619,5487,4509480,112737000
2011,NYM,New York Mets,77,85,718,5600,4401752.185185186,118847309
2011,NYY,New York Yankees,97,65,867,5518,6975000.9655172415,202275028
2011,OAK,Oakland Athletics,74,88,645,5452,2376303.5714285714,66536500
2011,PHI,Philadelphia Phillies,102,60,713,5579,5765879.3,172976379
2011,PIT,Pittsburgh Pirates,72,90,610,5421,1553344.8275862068,45047000
2011,SDP,San Diego Padres,71,91,593,5417,1479649.677419355,45869140
2011,SEA,Seattle Mariners,67,95,556,5421,2969331.0344827585,86110600
2011,SFG,San Francisco Giants,86,76,570,5486,4377716.037037037,118198333
2011,STL,St. Louis Cardinals,90,72,762,5532,3904947.111111111,105433572
2011,TBD,Tampa Bay Rays,91,71,707,5436,1578983.5,41053571
2011,TEX,Texas Rangers,96,66,855,5659,3182733.2413793104,92299264
2011,TOR,Toronto Blue Jays,81,81,743,5559,2018316.1290322582,62567800
2011,WSN,Washington Nationals,80,81,624,5441,2201963.0344827585,63856928
2012,ANA,Los Angeles Angels of Anaheim,89,73,767,5536,5327074.689655173,154485166
2012,ARI,Arizona Diamondbacks,81,81,734,5462,2733512.3333333335,73804833
2012,ATL,Atlanta Braves,94,68,700,5425,2856204.896551724,82829942
2012,BAL,Baltimore Orioles,93,69,712,5560,2762642.8214285714,77353999
2012,BOS,Boston Red Sox,69,93,734,5604,5093724.029411765,173186617
2012,CHC,Chicago Cubs,61,101,613,5411,3392193.576923077,88197033
2012,CHW,Chicago White Sox,85,77,748,5518,3876780,96919500
2012,CIN,Cincinnati Reds,97,65,669,5477,2935843.4285714286,82203616
2012,CLE,Cleveland Indians,68,94,667,5525,2704493.103448276,78430300
2012,COL,Colorado Rockies,64,98,758,5577,2692054.172413793,78069571
2012,DET,Detroit Tigers,88,74,726,5476,4562068.9655172415,132300000
2012,FLA,Florida Marlins,69,93,609,5437,4373259.259259259,118078000
2012,HOU,Houston Astros,55,107,583,5407,2332730.769230769,60651000
2012,KCR,Kansas City Royals,72,90,676,5636,2030540.8333333333,60916225
2012,LAD,Los Angeles Dodgers,86,76,637,5438,3171452.5,95143575
2012,MIL,Milwaukee Brewers,83,79,776,5557,3755920.923076923,97653944
2012,MIN,Minnesota Twins,66,96,701,5562,3484629.6296296297,94085000
2012,NYM,New York Mets,74,88,650,5450,3457554.925925926,93353983
2012,NYY,New York Yankees,95,67,804,5524,6776630.655172414,196522289
2012,OAK,Oakland Athletics,94,68,713,5527,1845750,55372500
2012,PHI,Philadelphia Phillies,81,81,684,5544,5817964.6,174538938
2012,PIT,Pittsburgh Pirates,79,83,651,5412,2248285.6785714286,62951999
2012,SDP,San Diego Padres,76,86,651,5422,1973025,55244700
2012,SEA,Seattle Mariners,75,87,619,5494,2927789.285714286,81978100
2012,SFG,San Francisco Giants,94,68,718,5558,3920689.433333333,117620683
2012,STL,St. Louis Cardinals,88,74,765,5622,3939316.5,110300862
2012,TBD,Tampa Bay Rays,90,72,697,5398,2291910.714285714,64173500
2012,TEX,Texas Rangers,93,69,808,5590,4635037.461538462,120510974
2012,TOR,Toronto Blue Jays,73,89,716,5487,2778118.5185185187,75009200
2012,WSN,Washington Nationals,98,64,731,5615,2695171.433333333,80855143
2013,ANA,Los Angeles Angels of Anaheim,78,84,733,5588,4775951.923076923,124174750
2013,ARI,Arizona Diamondbacks,81,81,685,5676,3004400,90132000
2013,ATL,Atlanta Braves,96,66,688,5441,3254500.925925926,87871525
2013,BAL,Baltimore Orioles,85,77,745,5620,3245897.423076923,84393333
2013,BOS,Boston Red Sox,97,65,853,5651,5225172.413793104,151530000
2013,CHC,Chicago Cubs,66,96,602,5498,3867989.4615384615,100567726
2013,CHW,Chicago White Sox,63,99,598,5563,4288045.607142857,120065277
2013,CIN,Cincinnati Reds,90,72,698,5499,4256178.48,106404462
2013,CLE,Cleveland Indians,92,70,745,5465,2706135.714285714,75771800
2013,COL,Colorado Rockies,74,88,706,5599,2976362.84,74409071
2013,DET,Detroit Tigers,93,69,796,5735,6082895.833333333,145989500
2013,FLA,Florida Marlins,62,100,513,5449,1400079.1666666667,33601900
2013,HOU,Houston Astros,51,111,610,5457,813213.6363636364,17890700
2013,KCR,Kansas City Royals,86,76,648,5549,2966360.185185185,80091725
2013,LAD,Los Angeles Dodgers,92,70,649,5491,6980068.625,223362196
2013,MIL,Milwaukee Brewers,74,88,640,5474,3077881.32,76947033
2013,MIN,Minnesota Twins,66,96,614,5564,2790277.777777778,75337500
2013,NYM,New York Mets,74,88,619,5559,1648278.2,49448346
2013,NYY,New York Yankees,85,77,650,5449,7483189.870967742,231978886
2013,OAK,Oakland Athletics,96,66,767,5521,1939758.064516129,60132500
2013,PHI,Philadelphia Phillies,73,89,610,5456,6533199.576923077,169863189
2013,PIT,Pittsburgh Pirates,94,68,634,5486,2752214.285714286,77062000
2013,SDP,San Diego Padres,76,86,618,5517,2342339.285714286,65585500
2013,SEA,Seattle Mariners,71,91,624,5558,2846347.8076923075,74005043
2013,SFG,San Francisco Giants,76,86,629,5552,5006440.5,140180334
2013,STL,St. Louis Cardinals,97,65,783,5557,3295003.9285714286,92260110
2013,TBD,Tampa Bay Rays,92,71,700,5538,2302403.1304347827,52955272
2013,TEX,Texas Rangers,91,72,730,5585,3880089.6551724137,112522600
2013,TOR,Toronto Blue Jays,74,88,712,5537,4073809.6774193547,126288100
2013,WSN,Washington Nationals,86,76,656,5436,4548130.8,113703270
2014,ANA,Los Angeles Angels of Anaheim,98,64,773,5652,4518083.333333333,121988250
2014,ARI,Arizona Diamondbacks,64,98,615,5552,3763903.846153846,97861500
2014,ATL,Atlanta Braves,79,83,573,5468,4067041.6666666665,97609000
2014,BAL,Baltimore Orioles,96,66,705,5596,3693428.5714285714,103416000
2014,BOS,Boston Red Sox,71,91,634,5551,4484513.838709678,139019929
2014,CHC,Chicago Cubs,73,89,614,5508,2426759.2592592593,65522500
2014,CHW,Chicago White Sox,73,89,660,5543,3409604.1666666665,81830500
2014,CIN,Cincinnati Reds,76,86,595,5395,3864910.714285714,108217500
2014,CLE,Cleveland Indians,85,77,669,5575,3159688.423076923,82151899
2014,COL,Colorado Rockies,66,96,755,5612,3180116.6666666665,95403500
2014,DET,Detroit Tigers,90,72,757,5630,6645891.304347826,152855500
2014,FLA,Florida Marlins,77,85,645,5538,1549514.8148148148,41836900
2014,HOU,Houston Astros,70,92,629,5447,1755815,35116300
2014,KCR,Kansas City Royals,89,73,651,5545,2983763,74594075
2014,LAD,Los Angeles Dodgers,94,68,718,5560,6781706.25,217014600
2014,MIL,Milwaukee Brewers,82,80,650,5462,3748777.777777778,101217000
2014,MIN,Minnesota Twins,70,92,715,5567,3102314.814814815,83762500
2014,NYM,New York Mets,79,83,629,5472,3168777.407407407,85556990
2014,NYY,New York Yankees,84,78,633,5497,8230996.125,197543907
2014,OAK,Oakland Athletics,88,74,729,5545,2784938.4615384615,72408400
2014,PHI,Philadelphia Phillies,73,89,619,5603,5654530.21875,180944967
2014,PIT,Pittsburgh Pirates,88,74,682,5536,2756357.1428571427,77178000
2014,SDP,San Diego Padres,77,85,535,5294,2703060.714285714,75685700
2014,SEA,Seattle Mariners,87,75,634,5450,3701244,92531100
2014,SFG,San Francisco Giants,88,74,665,5523,5839648.821428572,163510167
2014,STL,St. Louis Cardinals,90,72,619,5426,4310464.285714285,120693000
2014,TBD,Tampa Bay Rays,77,85,612,5516,2907564,72689100
2014,TEX,Texas Rangers,67,95,637,5460,4677294.125,112255059
2014,TOR,Toronto Blue Jays,83,79,723,5549,4396804,109920100
2014,WSN,Washington Nationals,96,66,686,5542,4399456,131983680
2015,ANA,Los Angeles Angels of Anaheim,85,77,661,5417,4444645,120005415
2015,ARI,Arizona Diamondbacks,79,83,720,5649,2132206.896551724,61834000
2015,ATL,Atlanta Braves,67,95,573,5420,2990885.4166666665,71781250
2015,BAL,Baltimore Orioles,81,81,713,5485,4108744.035714286,115044833
2015,BOS,Boston Red Sox,78,84,748,5640,5659481.25,181103400
2015,CHC,Chicago Cubs,97,65,689,5491,4138546.785714286,115879310
2015,CHW,Chicago White Sox,76,86,622,5533,4161988.888888889,112373700
2015,CIN,Cincinnati Reds,64,98,640,5571,4187862.4444444445,113072286
2015,CLE,Cleveland Indians,81,80,669,5439,3022888.4827586208,87663766
2015,COL,Colorado Rockies,68,94,737,5572,3827544,95688600
2015,DET,Detroit Tigers,74,87,689,5605,6891390,172284750
2015,FLA,Florida Marlins,71,91,613,5463,2835687.5,68056500
2015,HOU,Houston Astros,86,76,729,5459,2580578.5714285714,72256200
2015,KCR,Kansas City Royals,95,67,724,5575,4152112.037037037,112107025
2015,LAD,Los Angeles Dodgers,92,70,667,5385,7441103.448275862,215792000
2015,MIL,Milwaukee Brewers,68,94,655,5480,3477586.206896552,100850000
2015,MIN,Minnesota Twins,83,79,696,5467,4310200,107755000
2015,NYM,New York Mets,90,72,683,5527,3870667.32,96766683
2015,NYY,New York Yankees,87,75,764,5567,7336274.379310345,212751957
2015,OAK,Oakland Athletics,68,94,694,5600,2823339.3214285714,79053501
2015,PHI,Philadelphia Phillies,63,99,626,5529,4295884.615384615,111693000
2015,PIT,Pittsburgh Pirates,98,64,697,5631,3065258.5862068967,88892499
2015,SDP,San Diego Padres,74,88,650,5457,4555434.615384615,118441300
2015,SEA,Seattle Mariners,76,86,656,5544,4888348,122208700
2015,SFG,San Francisco Giants,84,78,696,5565,6100055.555555556,164701500
2015,STL,St. Louis Cardinals,100,62,647,5484,4586211.538461538,119241500
2015,TBD,Tampa Bay Rays,80,82,644,5485,2224870.103448276,64521233
2015,TEX,Texas Rangers,88,74,751,5511,4791426.3,143742789
2015,TOR,Toronto Blue Jays,93,69,891,5509,4519696,112992400
2015,WSN,Washington Nationals,83,79,703,5428,5365085.24137931,155587472
2016,ANA,Los Angeles Angels of Anaheim,74,88,717,5431,5278897.423076923,137251333
2016,ARI,Arizona Diamondbacks,69,93,752,5665,3363040.8846153845,87439063
2016,ATL,Atlanta Braves,68,93,649,5514,2362010.0344827585,68498291
2016,BAL,Baltimore Orioles,89,73,744,5524,5581498.482758621,161863456
2016,BOS,Boston Red Sox,93,69,878,5670,6501577.9655172415,188545761
2016,CHC,Chicago Cubs,103,58,808,5503,NA,NA
2016,CHW,Chicago White Sox,78,84,686,5550,NA,NA
2016,CIN,Cincinnati Reds,68,94,716,5487,3066898.5862068967,88940059
2016,CLE,Cleveland Indians,94,67,777,5484,2752292.592592593,74311900
2016,COL,Colorado Rockies,75,87,845,5614,3413487,112645071
2016,DET,Detroit Tigers,86,75,750,5526,6286338.096774193,194876481
2016,FLA,Florida Marlins,79,82,655,5547,2761221.5,77314202
2016,HOU,Houston Astros,84,78,724,5545,3389060.714285714,94893700
2016,KCR,Kansas City Royals,81,81,675,5552,NA,NA
2016,LAD,Los Angeles Dodgers,91,71,725,5518,NA,NA
2016,MIL,Milwaukee Brewers,73,89,671,5330,2292507.9,68775237
2016,MIN,Minnesota Twins,59,103,722,5618,4274300,102583200
2016,NYM,New York Mets,87,75,671,5459,NA,NA
2016,NYY,New York Yankees,84,78,680,5458,NA,NA
2016,OAK,Oakland Athletics,69,93,653,5500,2893541.1333333333,86806234
2016,PHI,Philadelphia Phillies,71,91,610,5434,2033793.103448276,58980000
2016,PIT,Pittsburgh Pirates,78,83,729,5542,3706386.8928571427,103778833
2016,SDP,San Diego Padres,68,94,686,5419,NA,NA
2016,SEA,Seattle Mariners,86,76,768,5583,4845833.535714285,135683339
2016,SFG,San Francisco Giants,87,75,715,5565,NA,NA
2016,STL,St. Louis Cardinals,86,76,779,5548,NA,NA
2016,TBD,Tampa Bay Rays,68,94,672,5481,NA,NA
2016,TEX,Texas Rangers,95,67,765,5525,6070300.793103448,176038723
2016,TOR,Toronto Blue Jays,89,73,759,5479,4782817.24137931,138701700
2016,WSN,Washington Nationals,95,67,763,5490,NA,NA
