county,lat,lon,prop_housing,median_income,avg_duration,median_age,same_house,same_county,same_state,car_alone,carpool,public_transit,walked,transit_other,work_at_home,region
Newport News city,37.015902,-76.426808,30.96687705971066,35806.0,27.84005037783375,42.8,85.0,10.0,5.0,84.0,11.0,2.0,0.0,0.0,2.0,coastal_virginia
Newport News city,37.038315,-76.455154,29.48195136686301,39726.0,21.599661447312737,38.5,78.0,8.0,11.0,79.0,12.0,2.0,3.0,0.0,5.0,coastal_virginia
Newport News city,37.026074,-76.488559,22.427222007402086,54309.0,20.82668368975423,39.3,86.0,8.0,2.0,76.0,11.0,7.0,4.0,0.0,3.0,coastal_virginia
Newport News city,37.06359,-76.454702,24.58471760797342,52374.0,24.848714069591527,34.0,78.0,11.0,8.0,78.0,13.0,6.0,0.0,1.0,1.0,coastal_virginia
Newport News city,37.070061,-76.466824,22.624209254389083,56276.0,20.23405231757687,38.8,92.0,3.0,5.0,89.0,6.0,0.0,0.0,2.0,3.0,coastal_virginia
Newport News city,37.07016,-76.499745,32.81565324208125,34191.0,20.103833865814696,20.1,62.0,12.0,25.0,81.0,2.0,1.0,13.0,1.0,2.0,coastal_virginia
Newport News city,37.07611,-76.490268,22.65404647782527,57791.0,20.754810064134187,27.2,74.0,17.0,7.0,83.0,5.0,0.0,8.0,0.0,3.0,coastal_virginia
Newport News city,37.052252,-76.535471,20.412529955494694,93472.0,19.923155737704917,47.9,81.0,13.0,4.0,86.0,4.0,1.0,1.0,4.0,6.0,coastal_virginia
Newport News city,37.078052,-76.515581,22.06010166188206,75938.0,21.70692431561997,43.0,86.0,10.0,3.0,88.0,4.0,0.0,1.0,2.0,5.0,coastal_virginia
Newport News city,37.095561,-76.508277,23.011867887098457,57466.0,21.69921875,42.7,77.0,11.0,5.0,91.0,4.0,1.0,1.0,2.0,2.0,coastal_virginia
Newport News city,37.099764,-76.547639,19.58183965685157,96518.0,21.02048280907096,46.5,93.0,3.0,1.0,88.0,6.0,1.0,1.0,0.0,4.0,coastal_virginia
Newport News city,37.097072,-76.526843,19.669308373253273,90598.0,25.735898942420683,38.5,89.0,5.0,2.0,91.0,5.0,0.0,0.0,2.0,2.0,coastal_virginia
Newport News city,37.108673,-76.536401,24.912047161738137,63102.0,27.734829592684953,40.0,92.0,6.0,1.0,86.0,10.0,0.0,1.0,2.0,1.0,coastal_virginia
Newport News city,37.115926,-76.517642,32.47248322147651,37250.0,20.49407114624506,27.0,71.0,16.0,8.0,78.0,10.0,6.0,5.0,1.0,0.0,coastal_virginia
Newport News city,37.118952,-76.538139,20.125416944629755,74950.0,22.24855861627162,34.6,79.0,10.0,4.0,81.0,8.0,0.0,2.0,4.0,6.0,coastal_virginia
Newport News city,37.132969,-76.50596,21.696141024916663,53097.0,21.864216054013504,40.1,78.0,10.0,7.0,84.0,13.0,1.0,0.0,2.0,1.0,coastal_virginia
Newport News city,37.109706,-76.489213,17.767945801229278,79559.0,19.28030303030303,39.4,79.0,9.0,2.0,86.0,8.0,1.0,2.0,2.0,1.0,coastal_virginia
Newport News city,37.09026,-76.449004,18.5493732803424,52336.0,23.315918869084204,37.6,81.0,12.0,2.0,80.0,13.0,0.0,3.0,1.0,3.0,coastal_virginia
Newport News city,37.171181,-76.537102,28.965696240861703,46234.0,22.411784857828025,27.1,69.0,10.0,13.0,88.0,9.0,1.0,0.0,1.0,0.0,coastal_virginia
Newport News city,37.157574,-76.532015,26.284447617079632,53233.0,23.345642540620386,28.3,72.0,12.0,11.0,85.0,6.0,4.0,2.0,2.0,1.0,coastal_virginia
Newport News city,37.10566,-76.499508,27.535447559259662,36956.0,21.12655233589592,26.4,71.0,10.0,9.0,78.0,14.0,0.0,2.0,5.0,2.0,coastal_virginia
Newport News city,37.082641,-76.484484,25.254969749351773,46280.0,19.037367993501217,28.9,49.0,19.0,28.0,92.0,5.0,1.0,0.0,0.0,2.0,coastal_virginia
Newport News city,37.091633,-76.474589,27.887695496514038,47763.0,28.61738389433319,31.9,54.0,30.0,7.0,60.0,27.0,2.0,3.0,7.0,1.0,coastal_virginia
Newport News city,37.102978,-76.466069,28.355759763702004,45705.0,21.04823151125402,28.3,80.0,12.0,6.0,89.0,5.0,1.0,0.0,0.0,5.0,coastal_virginia
Newport News city,37.118543,-76.486385,22.1559823416217,79509.0,22.058518005540165,38.5,75.0,2.0,9.0,90.0,6.0,0.0,0.0,0.0,4.0,coastal_virginia
Newport News city,37.159911,-76.514041,25.228144989339018,70350.0,25.30620467365028,33.3,85.0,8.0,0.0,90.0,5.0,1.0,0.0,1.0,3.0,coastal_virginia
Newport News city,37.147518,-76.52125,23.869056221997397,55352.0,23.485303941215765,31.3,72.0,16.0,7.0,85.0,10.0,1.0,2.0,1.0,1.0,coastal_virginia
Newport News city,37.12903,-76.564156,21.39043115585899,75286.0,29.59634317862166,45.7,96.0,2.0,0.0,90.0,5.0,2.0,0.0,0.0,2.0,coastal_virginia
Newport News city,37.127565,-76.528164,29.572466625359095,35506.0,26.422209026128264,34.0,74.0,22.0,2.0,80.0,13.0,4.0,1.0,1.0,1.0,coastal_virginia
Newport News city,37.165728,-76.564515,25.137264263547387,50268.0,23.64655632674853,27.7,74.0,13.0,7.0,87.0,8.0,4.0,1.0,0.0,0.0,coastal_virginia
Newport News city,37.14416,-76.556465,24.936621341322883,52068.0,24.19626998223801,32.7,76.0,12.0,3.0,73.0,21.0,4.0,1.0,0.0,2.0,coastal_virginia
Newport News city,37.139303,-76.537754,38.9187164440005,32036.0,27.77015437392796,29.8,74.0,13.0,2.0,72.0,22.0,4.0,0.0,2.0,0.0,coastal_virginia
Newport News city,37.160824,-76.553273,21.42008853060784,55574.0,25.74660633484163,32.9,82.0,9.0,4.0,86.0,10.0,2.0,0.0,1.0,1.0,coastal_virginia
Newport News city,37.118676,-76.597505,33.75467331315649,50553.0,10.35749875435974,20.4,34.0,4.0,3.0,24.0,5.0,23.0,40.0,0.0,8.0,coastal_virginia
Newport News city,37.191937,-76.564985,26.89586499659347,57243.0,23.205278592375368,30.3,84.0,3.0,6.0,94.0,4.0,0.0,0.0,2.0,0.0,coastal_virginia
Norfolk city,36.936254,-76.223087,24.48775403856175,47975.0,25.71622539035981,39.2,87.0,5.0,3.0,74.0,9.0,14.0,1.0,2.0,0.0,coastal_virginia
Norfolk city,36.944033,-76.237518,32.47785081451843,34990.0,27.060755336617405,29.8,64.0,22.0,10.0,90.0,3.0,4.0,0.0,0.0,3.0,coastal_virginia
Norfolk city,36.93744,-76.239046,31.394506926678574,41434.0,23.89759373251259,33.9,81.0,9.0,4.0,79.0,10.0,6.0,1.0,1.0,2.0,coastal_virginia
Norfolk city,36.951151,-76.253055,24.436902190681888,45374.0,25.18562874251497,36.3,68.0,19.0,5.0,74.0,16.0,7.0,0.0,1.0,2.0,coastal_virginia
Norfolk city,36.959351,-76.291137,26.16430233088537,43846.0,25.97538318625174,39.4,65.0,9.0,15.0,87.0,4.0,3.0,2.0,2.0,2.0,coastal_virginia
Norfolk city,36.947472,-76.26323,27.75045301579084,46356.0,23.3409238776838,29.9,85.0,6.0,5.0,89.0,4.0,1.0,1.0,4.0,1.0,coastal_virginia
Norfolk city,36.940393,-76.253467,28.527712439197057,43789.0,23.75676895306859,28.9,78.0,10.0,7.0,87.0,8.0,2.0,2.0,0.0,1.0,coastal_virginia
Norfolk city,36.933177,-76.253669,27.649448636099827,51690.0,20.286396181384248,34.5,92.0,6.0,1.0,84.0,10.0,3.0,1.0,1.0,1.0,coastal_virginia
Norfolk city,36.938557,-76.268753,24.746450304259636,47328.0,20.43846153846154,26.9,67.0,12.0,7.0,83.0,10.0,3.0,1.0,2.0,1.0,coastal_virginia
Norfolk city,36.924964,-76.299502,40.462872800561605,44159.0,18.412839946500224,22.2,65.0,10.0,5.0,80.0,7.0,1.0,3.0,1.0,8.0,coastal_virginia
Norfolk city,36.934085,-76.311174,40.65300451545675,43185.0,11.913442622950821,22.4,82.0,4.0,1.0,27.0,5.0,0.0,29.0,1.0,38.0,coastal_virginia
Norfolk city,36.929685,-76.312285,30.797560133502127,34756.0,21.667927382753405,27.0,57.0,26.0,8.0,68.0,13.0,6.0,6.0,7.0,0.0,coastal_virginia
Norfolk city,36.910739,-76.304941,26.910299003322258,50568.0,18.494825964252115,30.4,74.0,7.0,8.0,79.0,10.0,1.0,2.0,4.0,4.0,coastal_virginia
Norfolk city,36.917817,-76.280359,32.93788365510003,31441.0,23.294216261525566,27.7,59.0,22.0,11.0,87.0,5.0,4.0,1.0,1.0,2.0,coastal_virginia
Norfolk city,36.908032,-76.267259,28.8585186628441,35927.0,19.89352640545145,46.5,81.0,11.0,3.0,68.0,16.0,1.0,7.0,3.0,6.0,coastal_virginia
Norfolk city,36.913137,-76.283683,26.412607557756395,53111.0,18.665824915824917,31.1,58.0,16.0,16.0,89.0,3.0,5.0,2.0,2.0,0.0,coastal_virginia
Norfolk city,36.916052,-76.292593,27.38409128030427,42857.0,21.513761467889907,42.7,84.0,11.0,3.0,77.0,11.0,9.0,0.0,1.0,1.0,coastal_virginia
Norfolk city,36.905323,-76.282329,27.155032905383536,37076.0,18.39098954143202,34.0,77.0,8.0,7.0,83.0,12.0,2.0,0.0,1.0,2.0,coastal_virginia
Norfolk city,36.897049,-76.261284,19.68,67500.0,23.471544715447155,42.6,95.0,3.0,0.0,79.0,13.0,1.0,0.0,3.0,5.0,coastal_virginia
Norfolk city,36.88948,-76.268118,16.288175411119813,91944.0,17.888418079096045,51.7,88.0,3.0,2.0,88.0,5.0,1.0,2.0,1.0,4.0,coastal_virginia
Norfolk city,36.897057,-76.280225,16.726070561495945,116154.0,17.84510010537408,42.3,94.0,4.0,0.0,86.0,6.0,1.0,0.0,2.0,5.0,coastal_virginia
Norfolk city,36.897922,-76.298547,24.764468371467025,78015.0,16.411648568608094,32.2,80.0,11.0,5.0,79.0,8.0,0.0,3.0,5.0,5.0,coastal_virginia
Norfolk city,36.895815,-76.314615,26.015418844104104,96635.0,19.792763157894736,38.3,85.0,7.0,4.0,75.0,9.0,0.0,2.0,5.0,9.0,coastal_virginia
Norfolk city,36.882484,-76.307649,45.315705493503536,26322.0,18.672535211267604,20.8,53.0,9.0,29.0,61.0,14.0,2.0,19.0,2.0,3.0,coastal_virginia
Norfolk city,36.885981,-76.297126,59.02281954360913,21429.0,15.773016792125073,21.6,53.0,13.0,27.0,60.0,2.0,3.0,27.0,4.0,4.0,coastal_virginia
Norfolk city,36.876225,-76.294979,42.75254089104222,27451.0,29.327002477291494,28.9,70.0,24.0,4.0,62.0,7.0,10.0,16.0,5.0,0.0,coastal_virginia
Norfolk city,36.885312,-76.285072,22.534995792855504,78438.0,19.758939333065488,32.2,73.0,7.0,11.0,88.0,4.0,0.0,2.0,3.0,3.0,coastal_virginia
Norfolk city,36.874717,-76.281081,29.204357688968553,35707.0,23.209565764631844,31.6,79.0,12.0,7.0,63.0,10.0,13.0,9.0,4.0,1.0,coastal_virginia
Norfolk city,36.877667,-76.26841,28.400470135698257,56154.0,21.000962463907605,39.1,85.0,9.0,6.0,88.0,5.0,1.0,2.0,1.0,4.0,coastal_virginia
Norfolk city,36.881981,-76.256991,36.35962614761104,36271.0,23.14843152257077,33.3,75.0,18.0,3.0,68.0,14.0,8.0,1.0,6.0,3.0,coastal_virginia
Norfolk city,36.87201,-76.261024,39.94068215521503,36414.0,22.576923076923077,36.3,73.0,22.0,4.0,81.0,8.0,7.0,1.0,2.0,1.0,coastal_virginia
Norfolk city,36.866658,-76.253454,27.691926287083714,48404.0,24.74644128113879,31.7,87.0,8.0,4.0,89.0,3.0,5.0,0.0,2.0,1.0,coastal_virginia
Norfolk city,36.865153,-76.266954,38.36096340319049,31970.0,24.945652173913043,27.8,82.0,13.0,4.0,73.0,13.0,11.0,0.0,2.0,2.0,coastal_virginia
Norfolk city,36.861586,-76.276545,35.774571195208274,29384.0,22.190517998244072,31.7,80.0,14.0,5.0,75.0,13.0,4.0,4.0,2.0,2.0,coastal_virginia
Norfolk city,36.865718,-76.28743,29.64705882352941,53550.0,17.63975155279503,31.6,61.0,12.0,14.0,88.0,4.0,0.0,2.0,3.0,2.0,coastal_virginia
Norfolk city,36.868902,-76.296661,25.70843516744831,45417.0,19.99636098981077,30.0,68.0,16.0,10.0,68.0,13.0,1.0,11.0,3.0,3.0,coastal_virginia
Norfolk city,36.86777,-76.307722,25.700866702174018,61959.0,21.901015228426395,28.6,82.0,8.0,6.0,58.0,4.0,0.0,10.0,2.0,25.0,coastal_virginia
Norfolk city,36.859845,-76.291812,20.89129033857136,100865.0,17.686453576864537,34.9,81.0,6.0,11.0,81.0,2.0,3.0,5.0,5.0,4.0,coastal_virginia
Norfolk city,36.858883,-76.30232,27.01808431741685,52587.0,15.969239698200813,30.2,71.0,9.0,10.0,73.0,7.0,1.0,13.0,2.0,4.0,coastal_virginia
Norfolk city,36.85691,-76.282971,22.581472927893252,11691.0,18.136482939632547,21.1,89.0,10.0,1.0,44.0,14.0,25.0,14.0,0.0,4.0,coastal_virginia
Norfolk city,36.852669,-76.277053,18.83830455259027,15288.0,24.833333333333332,24.8,92.0,7.0,1.0,56.0,15.0,20.0,0.0,9.0,0.0,coastal_virginia
Norfolk city,36.85528,-76.265085,69.06418677245236,15377.0,21.49003623188406,32.2,71.0,23.0,6.0,62.0,17.0,11.0,7.0,2.0,1.0,coastal_virginia
Norfolk city,36.855924,-76.253992,30.22670025188917,44464.0,18.876262626262626,36.0,89.0,5.0,3.0,77.0,6.0,6.0,4.0,6.0,0.0,coastal_virginia
Norfolk city,36.849622,-76.250547,32.337061318935596,62232.0,27.96875,40.1,89.0,7.0,3.0,73.0,4.0,13.0,5.0,0.0,4.0,coastal_virginia
Norfolk city,36.842368,-76.252325,32.34512956715239,27862.0,31.68091168091168,24.9,84.0,10.0,2.0,68.0,2.0,27.0,0.0,2.0,1.0,coastal_virginia
Norfolk city,36.846016,-76.267075,32.97391304347826,40250.0,16.741071428571427,20.2,53.0,4.0,32.0,56.0,6.0,7.0,21.0,1.0,9.0,coastal_virginia
Norfolk city,36.844569,-76.279841,34.566888774987184,9755.0,32.27564102564103,14.2,88.0,10.0,3.0,29.0,6.0,43.0,21.0,0.0,0.0,coastal_virginia
Norfolk city,36.849879,-76.291054,24.166419522941997,70809.0,17.269673704414586,32.5,52.0,19.0,14.0,70.0,11.0,1.0,14.0,2.0,2.0,coastal_virginia
Norfolk city,36.833202,-76.283536,38.297872340425535,29704.0,24.17678300455235,34.9,78.0,15.0,5.0,65.0,13.0,10.0,7.0,1.0,5.0,coastal_virginia
Norfolk city,36.831916,-76.259659,40.420154793871426,25324.0,21.060070671378092,27.1,88.0,4.0,3.0,65.0,17.0,5.0,4.0,6.0,3.0,coastal_virginia
Norfolk city,36.923564,-76.261406,33.50433100664368,35673.0,23.27123695976155,29.7,87.0,5.0,2.0,65.0,24.0,2.0,4.0,1.0,5.0,coastal_virginia
Norfolk city,36.928709,-76.237269,25.017013295267816,60247.0,22.869955156950674,39.0,82.0,14.0,4.0,78.0,15.0,2.0,1.0,0.0,4.0,coastal_virginia
Norfolk city,36.919577,-76.243742,27.949197754508898,50234.0,21.265709156193896,34.1,82.0,11.0,5.0,88.0,6.0,3.0,2.0,0.0,1.0,coastal_virginia
Norfolk city,36.910989,-76.255356,36.60255319148936,29375.0,25.806781045751634,29.2,68.0,20.0,9.0,73.0,13.0,8.0,3.0,3.0,0.0,coastal_virginia
Norfolk city,36.898213,-76.249797,28.72292076958037,46207.0,25.397379912663755,42.1,88.0,3.0,5.0,79.0,10.0,2.0,3.0,3.0,4.0,coastal_virginia
Norfolk city,36.907823,-76.238631,29.3408929836995,36686.0,25.075542965061377,31.0,81.0,13.0,6.0,65.0,20.0,10.0,1.0,0.0,4.0,coastal_virginia
Norfolk city,36.896611,-76.234051,37.30518677331574,36381.0,22.408802537668517,27.7,72.0,18.0,4.0,67.0,24.0,4.0,2.0,1.0,1.0,coastal_virginia
Norfolk city,36.886171,-76.227676,23.49755724292189,50967.0,25.265193370165747,33.8,78.0,16.0,6.0,79.0,15.0,4.0,1.0,1.0,1.0,coastal_virginia
Norfolk city,36.878018,-76.222483,29.68365773350561,47986.0,22.68108651911469,34.0,81.0,10.0,5.0,79.0,10.0,7.0,2.0,2.0,0.0,coastal_virginia
Norfolk city,36.88711,-76.243181,29.063995745435207,45128.0,24.276147959183675,33.0,86.0,8.0,3.0,86.0,7.0,3.0,1.0,0.0,2.0,coastal_virginia
Norfolk city,36.873989,-76.242733,28.080145415038753,47863.0,21.883279180204948,32.0,84.0,9.0,3.0,83.0,8.0,2.0,3.0,3.0,0.0,coastal_virginia
Norfolk city,36.872186,-76.216943,28.0106100795756,47125.0,25.25164113785558,38.5,87.0,5.0,4.0,80.0,9.0,6.0,0.0,2.0,3.0,coastal_virginia
Norfolk city,36.846912,-76.234937,29.387976413708966,44263.0,23.078896728672227,32.5,79.0,14.0,4.0,80.0,9.0,5.0,0.0,2.0,4.0,coastal_virginia
Norfolk city,36.932222,-76.207755,27.436518807291115,37964.0,29.543491671807526,31.0,64.0,14.0,19.0,85.0,6.0,8.0,0.0,0.0,1.0,coastal_virginia
Norfolk city,36.927384000000004,-76.187873,28.778915299868927,56458.0,27.68709677419355,37.9,84.0,11.0,3.0,76.0,7.0,7.0,5.0,0.0,4.0,coastal_virginia
Norfolk city,36.922763,-76.229862,31.36989316492559,59063.0,23.413333333333334,28.8,90.0,8.0,0.0,95.0,0.0,1.0,1.0,1.0,3.0,coastal_virginia
Norfolk city,36.923313,-76.220876,25.168858869534304,59073.0,22.11645101663586,43.3,93.0,4.0,2.0,88.0,9.0,0.0,0.0,2.0,1.0,coastal_virginia
Norfolk city,36.921751,-76.210049,25.944015545402028,57123.0,21.281156530408772,43.1,94.0,4.0,1.0,85.0,12.0,0.0,1.0,0.0,1.0,coastal_virginia
Norfolk city,36.921797,-76.19607,27.262308025367393,39263.0,25.328205128205127,36.9,82.0,12.0,5.0,88.0,4.0,4.0,1.0,2.0,1.0,coastal_virginia
Norfolk city,36.912699,-76.204414,26.859205776173283,55400.0,23.332247557003257,33.2,83.0,9.0,4.0,94.0,6.0,0.0,1.0,0.0,0.0,coastal_virginia
Norfolk city,36.909787,-76.225891,25.64973933191736,51790.0,25.637931034482758,39.2,81.0,12.0,3.0,88.0,8.0,2.0,1.0,2.0,0.0,coastal_virginia
Norfolk city,36.896911,-76.216651,28.536030621868008,54079.0,20.475,36.1,88.0,7.0,3.0,88.0,4.0,1.0,4.0,1.0,1.0,coastal_virginia
Norfolk city,36.864839,-76.193606,26.99457784663052,61968.0,21.215005599104142,37.5,81.0,10.0,7.0,75.0,15.0,0.0,2.0,4.0,3.0,coastal_virginia
Norfolk city,36.854302,-76.19876,26.398639515109227,45866.0,23.03762074224708,35.2,77.0,10.0,8.0,67.0,15.0,10.0,3.0,3.0,1.0,coastal_virginia
Norfolk city,36.838679,-76.199497,33.88540540540541,46250.0,19.300373134328357,40.2,75.0,7.0,7.0,72.0,15.0,0.0,3.0,2.0,8.0,coastal_virginia
Norfolk city,36.86172,-76.217239,34.16537681759718,45871.0,24.42393736017897,26.2,64.0,16.0,11.0,92.0,1.0,3.0,2.0,1.0,1.0,coastal_virginia
Norfolk city,36.845613,-76.217642,25.031446540880502,47700.0,22.90496114763897,42.2,89.0,6.0,4.0,84.0,8.0,2.0,0.0,4.0,2.0,coastal_virginia
Norton city,36.931743,-82.625955,17.428350116189,36148.0,14.60308056872038,39.4,85.0,3.0,8.0,92.0,3.0,0.0,4.0,0.0,2.0,western_virginia
Petersburg city,37.230773,-77.378271,47.15643906655143,17355.0,24.733333333333334,30.5,89.0,6.0,4.0,79.0,13.0,4.0,2.0,2.0,1.0,greater_richmond_area
Petersburg city,37.223745,-77.427521,25.58918304163771,31654.0,22.877551020408163,46.8,84.0,11.0,5.0,79.0,8.0,5.0,1.0,1.0,5.0,greater_richmond_area
Petersburg city,37.22263,-77.420067,35.79070789975084,27292.0,18.111702127659573,43.7,78.0,13.0,7.0,76.0,10.0,6.0,4.0,0.0,5.0,greater_richmond_area
Petersburg city,37.207394,-77.428653,25.784816022356775,32205.0,18.755364806866954,29.8,86.0,6.0,7.0,88.0,9.0,0.0,0.0,1.0,1.0,greater_richmond_area
Petersburg city,37.214735,-77.414113,38.288127830644754,19651.0,15.164473684210526,46.4,92.0,3.0,3.0,68.0,22.0,5.0,0.0,5.0,0.0,greater_richmond_area
Petersburg city,37.215471,-77.404812,36.71516264681715,20689.0,21.247723132969035,45.6,72.0,25.0,3.0,60.0,16.0,4.0,11.0,8.0,1.0,greater_richmond_area
Petersburg city,37.209197,-77.382071,31.155731963576933,42830.0,19.756181318681318,44.1,87.0,9.0,3.0,75.0,9.0,3.0,4.0,5.0,5.0,greater_richmond_area
Petersburg city,37.195857,-77.414168,25.291649487036455,41231.0,26.269662921348313,43.4,78.0,11.0,5.0,88.0,8.0,0.0,0.0,2.0,3.0,greater_richmond_area
Petersburg city,37.181126,-77.394549,25.46542811613355,51458.0,25.321192052980134,39.4,78.0,8.0,4.0,85.0,9.0,1.0,4.0,1.0,0.0,greater_richmond_area
Petersburg city,37.201426,-77.356221,28.095703125,40960.0,20.802369413031773,33.4,78.0,8.0,10.0,80.0,18.0,0.0,0.0,0.0,1.0,greater_richmond_area
Petersburg city,37.225816,-77.396614,31.371108458076957,32667.0,26.768743400211193,41.6,69.0,18.0,10.0,68.0,19.0,4.0,7.0,3.0,0.0,greater_richmond_area
Poquoson city,37.147846,-76.395126,21.419107057129143,104150.0,21.08419139915203,47.6,95.0,0.0,2.0,82.0,4.0,0.0,0.0,3.0,11.0,coastal_virginia
Poquoson city,37.125546,-76.38487,20.21569965870307,73250.0,22.43406830955469,42.6,82.0,5.0,10.0,89.0,8.0,0.0,0.0,1.0,2.0,coastal_virginia
Poquoson city,37.131769,-76.337735,20.801568008552774,78571.0,23.560145808019442,39.6,92.0,4.0,1.0,89.0,6.0,0.0,1.0,1.0,3.0,coastal_virginia
Portsmouth city,36.854771,-76.327575,29.69766233766234,48125.0,26.712654614652713,36.9,67.0,9.0,14.0,77.0,14.0,5.0,0.0,3.0,1.0,coastal_virginia
Portsmouth city,36.846239,-76.346209,24.72,6e4,29.036437246963562,35.8,90.0,8.0,2.0,87.0,12.0,0.0,0.0,0.0,0.0,coastal_virginia
Portsmouth city,36.840688,-76.355461,29.8571647980341,45577.0,26.263440860215052,47.9,79.0,12.0,5.0,87.0,7.0,1.0,0.0,2.0,3.0,coastal_virginia
Portsmouth city,36.8384,-76.336309,34.27611313357603,21426.0,17.918181818181818,22.3,88.0,9.0,4.0,69.0,16.0,9.0,6.0,0.0,0.0,coastal_virginia
Portsmouth city,36.84233,-76.323809,34.21384671740812,49138.0,24.661654135338345,36.7,85.0,4.0,9.0,88.0,5.0,1.0,0.0,2.0,4.0,coastal_virginia
Portsmouth city,36.837845,-76.30119,30.96827662415397,43438.0,22.93542074363992,39.7,67.0,13.0,14.0,74.0,6.0,4.0,10.0,0.0,6.0,coastal_virginia
Portsmouth city,36.833373,-76.319653,44.01455167986305,23365.0,26.660412757973734,39.3,84.0,10.0,5.0,83.0,5.0,2.0,7.0,2.0,1.0,coastal_virginia
Portsmouth city,36.829581,-76.334848,34.068321875111316,28073.0,23.008,29.5,90.0,6.0,3.0,94.0,2.0,2.0,2.0,0.0,0.0,coastal_virginia
Portsmouth city,36.827739,-76.343266,23.88164383561644,45625.0,24.11149825783972,30.9,81.0,9.0,8.0,78.0,13.0,2.0,4.0,3.0,0.0,coastal_virginia
Portsmouth city,36.826089,-76.355834,25.613282710050555,50833.0,23.455219925808162,36.4,84.0,10.0,5.0,82.0,8.0,0.0,0.0,8.0,1.0,coastal_virginia
Portsmouth city,36.817397,-76.336438,33.4267756499159,33889.0,29.753028890959925,39.9,67.0,21.0,11.0,74.0,10.0,9.0,2.0,3.0,2.0,coastal_virginia
Portsmouth city,36.825392,-76.320853,34.61964140780639,13553.0,27.926078028747433,22.5,76.0,14.0,7.0,61.0,16.0,5.0,1.0,14.0,3.0,coastal_virginia
Portsmouth city,36.817736,-76.317906,22.842061855670103,60625.0,29.907651715039577,28.9,82.0,8.0,9.0,71.0,22.0,4.0,1.0,0.0,3.0,coastal_virginia
Portsmouth city,36.822718,-76.309378,36.4909125939246,31142.0,21.331417624521073,26.7,74.0,20.0,4.0,65.0,18.0,3.0,11.0,2.0,1.0,coastal_virginia
Portsmouth city,36.825936,-76.301017,30.519742143432715,19856.0,25.12295081967213,41.8,85.0,11.0,3.0,53.0,16.0,13.0,10.0,8.0,0.0,coastal_virginia
Portsmouth city,36.80244,-76.313187,33.04843304843305,36855.0,23.38100102145046,32.2,77.0,13.0,8.0,76.0,14.0,4.0,4.0,0.0,2.0,coastal_virginia
Portsmouth city,36.804649,-76.325936,36.69906764530847,30246.0,25.583791208791208,27.0,77.0,13.0,7.0,82.0,11.0,1.0,3.0,3.0,0.0,coastal_virginia
Portsmouth city,36.799746,-76.340208,31.121002694154853,42685.0,24.88235294117647,36.9,89.0,8.0,2.0,82.0,17.0,1.0,0.0,0.0,0.0,coastal_virginia
Portsmouth city,36.809198,-76.345369,26.197107178151107,55655.0,22.021466905187836,40.7,77.0,17.0,4.0,82.0,15.0,2.0,0.0,1.0,0.0,coastal_virginia
Portsmouth city,36.798591,-76.369505,26.07676738983773,56326.0,22.186167693036477,44.2,73.0,10.0,15.0,85.0,9.0,2.0,1.0,2.0,0.0,coastal_virginia
Portsmouth city,36.793986,-76.35532,31.697866069966707,36646.0,21.70414201183432,46.2,84.0,10.0,6.0,87.0,8.0,2.0,1.0,0.0,2.0,coastal_virginia
Portsmouth city,36.81196,-76.373061,31.371691096040255,36568.0,29.450625869262865,30.4,82.0,7.0,10.0,85.0,9.0,1.0,2.0,2.0,1.0,coastal_virginia
Portsmouth city,36.812196,-76.391028,23.509108341323106,62580.0,23.442379182156134,50.1,92.0,3.0,4.0,87.0,12.0,0.0,0.0,0.0,1.0,coastal_virginia
Portsmouth city,36.827496,-76.377019,26.34498825294663,50651.0,26.776315789473685,43.3,91.0,3.0,5.0,88.0,6.0,0.0,1.0,2.0,3.0,coastal_virginia
Portsmouth city,36.900694,-76.365449,26.339509263895845,71892.0,26.687825520833332,32.1,93.0,4.0,1.0,74.0,1.0,0.0,10.0,2.0,13.0,coastal_virginia
Portsmouth city,36.851579,-76.380744000000007,22.797990561729335,65690.0,21.301303718010622,45.7,90.0,4.0,4.0,86.0,5.0,2.0,0.0,0.0,7.0,coastal_virginia
Portsmouth city,36.868428,-76.403442,28.9138871149973,40714.0,25.372696817420437,26.0,70.0,16.0,8.0,80.0,12.0,3.0,5.0,0.0,0.0,coastal_virginia
Portsmouth city,36.88009,-76.386164,23.141560155822415,62122.0,25.27664895279775,39.2,82.0,10.0,4.0,88.0,7.0,0.0,2.0,1.0,2.0,coastal_virginia
Portsmouth city,36.885529,-76.399457,28.31267874165872,67136.0,27.424080980287695,35.0,83.0,12.0,2.0,90.0,4.0,4.0,1.0,0.0,1.0,coastal_virginia
Portsmouth city,36.845042,-76.309516,30.881745797699793,50865.0,18.839541547277936,28.9,68.0,13.0,5.0,60.0,6.0,3.0,19.0,2.0,9.0,coastal_virginia
Radford city,37.13011,-80.55064,40.35696579077838,24204.0,16.089324618736384,21.8,57.0,12.0,26.0,75.0,8.0,0.0,14.0,2.0,0.0,greater_roanoke_area
Radford city,37.13477,-80.528608,74.8022791053661,11759.0,12.539130434782608,19.9,52.0,11.0,32.0,58.0,17.0,0.0,21.0,1.0,3.0,greater_roanoke_area
Radford city,37.115001,-80.574354,22.34906990799812,44673.0,20.569213313161875,38.7,83.0,5.0,10.0,85.0,9.0,1.0,2.0,2.0,1.0,greater_roanoke_area
