offense_team,defense_team,yards_gained,yards_net,yards_to_go,down,quarter,first_down,interception,fumble,pass,pass_complete,poss_team_score,def_team_score,yards_to_touchdown,drive,pass_location,run_location,passer,rusher,receiver
MIA,JAC,2,50,10,2,1,0,0,0,0,0,0,7,32,2,,middle,,L.Miller,
MIA,JAC,0,50,8,3,1,0,0,0,1,0,0,7,30,2,middle,,R.Tannehill,,G.Jennings
JAC,MIA,9,9,10,1,1,0,0,0,0,0,7,3,80,3,,right,,D.Robinson,
JAC,MIA,0,9,1,2,1,0,0,0,0,0,7,3,71,3,,middle,,T.Yeldon,
JAC,MIA,3,12,1,3,1,1,0,0,1,1,7,3,71,3,left,,B.Bortles,,T.Alualu
JAC,MIA,52,64,10,1,1,1,0,0,1,1,7,3,68,3,left,,B.Bortles,,A.Robinson
JAC,MIA,7,71,10,1,1,0,0,0,0,0,7,3,16,3,,middle,,T.Yeldon,
JAC,MIA,0,71,3,2,1,0,0,0,1,1,7,3,9,3,right,,B.Bortles,,R.Greene
JAC,MIA,0,71,3,3,1,0,0,0,1,0,7,3,9,3,right,,B.Bortles,,M.Lewis
MIA,JAC,2,2,10,1,1,0,0,0,1,1,3,10,76,4,right,,R.Tannehill,,J.Landry
MIA,JAC,0,2,8,2,1,0,0,0,0,0,3,10,74,4,,right,,L.Miller,
MIA,JAC,0,2,8,3,1,0,0,0,1,0,3,10,74,4,right,,R.Tannehill,,G.Jennings
JAC,MIA,12,12,10,1,1,1,0,0,0,0,10,3,72,5,,right,,M.Lee,
JAC,MIA,4,16,10,1,1,0,0,0,0,0,10,3,60,5,,right,,T.Yeldon,
JAC,MIA,4,20,6,2,1,0,0,0,1,1,10,3,56,5,right,,B.Bortles,,T.Yeldon
JAC,MIA,0,20,2,3,2,0,0,0,1,0,10,3,52,5,right,,B.Bortles,,A.Robinson
MIA,JAC,4,4,10,1,2,0,0,0,0,0,3,10,80,6,,middle,,L.Miller,
MIA,JAC,3,7,6,2,2,0,0,0,1,1,3,10,76,6,middle,,R.Tannehill,,D.Parker
MIA,JAC,18,25,3,3,2,1,0,0,1,1,3,10,73,6,right,,R.Tannehill,,J.Landry
MIA,JAC,9,34,10,1,2,0,0,0,0,0,3,10,55,6,,right,,R.Tannehill,
MIA,JAC,0,34,1,2,2,0,0,0,1,0,3,10,46,6,right,,R.Tannehill,,L.Miller
MIA,JAC,17,51,1,3,2,1,0,0,1,1,3,10,46,6,middle,,R.Tannehill,,J.Cameron
MIA,JAC,2,53,10,1,2,0,0,0,1,1,3,10,29,6,left,,R.Tannehill,,D.Williams
MIA,JAC,3,56,8,2,2,0,0,0,0,0,3,10,27,6,,left,,D.Williams,
MIA,JAC,0,56,5,3,2,0,0,0,1,0,3,10,24,6,right,,R.Tannehill,,J.Landry
JAC,MIA,8,8,10,1,2,0,0,0,1,1,10,6,91,7,right,,B.Bortles,,A.Robinson
JAC,MIA,-3,5,2,2,2,0,0,0,0,0,10,6,83,7,,right,,T.Yeldon,
JAC,MIA,28,33,5,3,2,1,0,0,0,0,10,6,86,7,,right,,B.Bortles,
JAC,MIA,1,34,10,1,2,0,0,0,0,0,10,6,58,7,,middle,,C.Grant,
JAC,MIA,1,35,9,2,2,0,0,0,0,0,10,6,57,7,,middle,,T.Yeldon,
JAC,MIA,3,91,10,1,2,1,0,0,0,0,10,6,51,7,,middle,,B.Pierce,
JAC,MIA,12,45,17,1,2,0,0,0,0,0,10,6,58,7,,middle,,T.Yeldon,
JAC,MIA,0,45,5,2,2,0,0,0,0,0,10,6,46,7,,middle,,T.Yeldon,
JAC,MIA,46,91,5,3,2,0,0,0,1,1,16,6,46,7,left,,B.Bortles,,A.Robinson
MIA,JAC,19,19,10,1,2,1,0,0,1,1,6,17,82,8,middle,,R.Tannehill,,J.Cameron
MIA,JAC,4,23,10,1,2,0,0,0,0,0,6,17,63,8,,left,,L.Miller,
MIA,JAC,4,27,6,2,2,0,0,0,1,1,6,17,59,8,left,,R.Tannehill,,L.Miller
MIA,JAC,26,82,2,3,2,1,0,0,1,1,6,17,55,8,middle,,R.Tannehill,,J.Cameron
MIA,JAC,6,74,10,1,2,0,0,0,0,0,6,17,14,8,,left,,L.Miller,
MIA,JAC,-2,72,4,2,2,0,0,0,0,0,6,17,8,8,,left,,L.Miller,
MIA,JAC,10,82,6,3,2,0,0,0,1,1,12,17,10,8,left,,R.Tannehill,,D.Williams
JAC,MIA,0,0,10,1,2,0,0,0,1,0,17,13,80,9,left,,B.Bortles,,A.Robinson
JAC,MIA,0,0,10,2,2,0,0,0,1,0,17,13,80,9,left,,B.Bortles,,T.Yeldon
JAC,MIA,-2,-2,10,3,2,0,0,0,1,1,17,13,80,9,right,,B.Bortles,,T.Yeldon
MIA,JAC,1,1,10,1,2,0,0,0,1,1,13,17,55,10,left,,R.Tannehill,,L.Miller
MIA,JAC,22,23,9,2,2,0,0,0,1,1,13,17,54,10,middle,,R.Tannehill,,R.Matthews
MIA,JAC,3,26,10,1,2,0,0,0,1,1,13,17,32,10,left,,R.Tannehill,,L.Miller
MIA,JAC,5,26,12,2,2,0,0,0,0,0,13,17,34,10,,right,,R.Tannehill,
MIA,JAC,0,31,2,3,2,0,0,0,1,0,13,17,24,10,right,,R.Tannehill,,G.Jennings
JAC,MIA,0,28,10,1,2,0,0,0,1,0,17,13,68,11,middle,,B.Bortles,,A.Robinson
JAC,MIA,11,28,10,2,2,1,0,0,1,1,17,13,68,11,middle,,B.Bortles,,T.Yeldon
MIA,JAC,12,12,10,1,3,1,0,0,1,1,13,20,80,12,right,,R.Tannehill,,L.Miller
MIA,JAC,36,48,10,1,3,1,0,0,1,1,13,20,68,12,middle,,R.Tannehill,,J.Landry
MIA,JAC,29,44,10,1,3,1,0,0,0,0,13,20,32,12,,right,,J.Landry,
MIA,JAC,3,47,14,1,3,0,0,0,0,0,13,20,36,12,,right,,R.Tannehill,
MIA,JAC,14,61,11,2,3,1,0,0,1,1,13,20,33,12,right,,R.Tannehill,,R.Matthews
MIA,JAC,13,74,10,1,3,1,0,0,1,1,13,20,19,12,left,,R.Tannehill,,J.Landry
MIA,JAC,1,75,6,1,3,0,0,0,0,0,13,20,6,12,,middle,,L.Miller,
MIA,JAC,5,80,5,2,3,0,0,0,1,1,19,20,5,12,middle,,R.Tannehill,,J.Stoneburner
JAC,MIA,4,-6,20,1,3,0,0,0,0,0,20,20,90,13,,middle,,T.Yeldon,
JAC,MIA,0,-6,16,2,3,0,0,0,1,0,20,20,86,13,middle,,B.Bortles,,M.Lee
JAC,MIA,24,18,16,3,3,1,0,0,1,1,20,20,86,13,middle,,B.Bortles,,A.Hurns
JAC,MIA,7,25,10,1,3,0,0,0,0,0,20,20,62,13,,middle,,T.Yeldon,
JAC,MIA,7,32,3,2,3,1,0,0,0,0,20,20,55,13,,right,,T.Yeldon,
JAC,MIA,1,33,10,1,3,0,0,0,0,0,20,20,48,13,,right,,B.Pierce,
JAC,MIA,0,33,9,2,3,0,0,0,1,0,20,20,47,13,left,,B.Bortles,,A.Robinson
JAC,MIA,0,33,9,3,3,0,0,0,1,0,20,20,47,13,right,,B.Bortles,,M.Lewis
MIA,JAC,4,4,10,1,3,0,0,0,0,0,20,20,80,14,,middle,,L.Miller,
MIA,JAC,0,19,10,1,3,0,0,0,1,0,20,20,61,14,right,,R.Tannehill,,J.Cameron
MIA,JAC,-5,14,10,2,3,0,0,0,0,0,20,20,61,14,,right,,L.Miller,
MIA,JAC,8,22,15,3,3,0,0,0,1,1,20,20,66,14,right,,R.Tannehill,,L.Miller
JAC,MIA,-4,-4,10,1,3,0,0,0,0,0,20,20,78,15,,left,,T.Yeldon,
JAC,MIA,10,6,14,2,3,0,0,0,1,1,20,20,82,15,right,,B.Bortles,,A.Robinson
JAC,MIA,0,-4,14,3,3,0,0,0,1,0,20,20,82,15,right,,B.Bortles,,A.Robinson
MIA,JAC,5,5,10,1,3,0,0,0,1,1,20,20,64,16,right,,R.Tannehill,,R.Matthews
MIA,JAC,0,5,5,2,3,0,0,0,0,0,20,20,59,16,,middle,,L.Miller,
MIA,JAC,8,13,5,3,3,0,0,0,1,1,20,20,59,16,middle,,R.Tannehill,,K.Stills
MIA,JAC,2,15,10,1,4,0,0,0,0,0,20,20,51,16,,middle,,D.Williams,
MIA,JAC,10,25,8,2,4,1,0,0,1,1,20,20,49,16,middle,,R.Tannehill,,J.Landry
MIA,JAC,11,26,20,1,4,0,0,0,1,1,20,20,49,16,right,,R.Tannehill,,J.Landry
MIA,JAC,0,26,9,2,4,0,0,0,1,0,20,20,38,16,right,,R.Tannehill,,K.Stills
MIA,JAC,0,26,9,3,4,0,0,0,1,0,20,20,38,16,right,,R.Tannehill,,G.Jennings
JAC,MIA,0,0,10,1,4,0,0,0,1,0,20,20,80,17,right,,B.Bortles,,M.Lee
JAC,MIA,0,0,10,2,4,0,0,0,1,0,20,20,80,17,middle,,B.Bortles,,R.Greene
JAC,MIA,0,0,10,3,4,0,0,0,1,0,20,20,80,17,left,,B.Bortles,,R.Greene
MIA,JAC,11,11,10,1,4,1,0,0,1,1,20,20,76,18,right,,R.Tannehill,,J.Landry
MIA,JAC,17,15,23,2,4,0,0,0,1,1,20,20,78,18,middle,,R.Tannehill,,R.Matthews
MIA,JAC,0,15,6,3,4,0,0,0,1,0,20,20,61,18,middle,,R.Tannehill,,J.Landry
JAC,MIA,-1,-1,10,1,4,0,0,0,0,0,20,20,66,19,,left,,T.Yeldon,
JAC,MIA,0,-1,11,2,4,0,0,0,1,0,20,20,67,19,right,,B.Bortles,,M.Lewis
JAC,MIA,0,-1,11,3,4,0,0,0,1,0,20,20,67,19,right,,B.Bortles,,A.Robinson
MIA,JAC,9,2,10,1,4,0,0,0,1,1,20,20,77,20,left,,R.Tannehill,,R.Matthews
MIA,JAC,3,2,11,2,4,0,0,0,1,1,20,20,78,20,left,,R.Tannehill,,D.Williams
MIA,JAC,0,-8,8,3,4,0,0,0,1,0,20,20,75,20,right,,R.Tannehill,,K.Stills
JAC,MIA,6,6,10,1,4,0,0,0,0,0,20,20,68,21,,middle,,T.Yeldon,
JAC,MIA,2,8,4,2,4,0,0,0,0,0,20,20,62,21,,middle,,T.Yeldon,
JAC,MIA,7,20,10,1,4,0,0,0,1,1,20,20,55,21,left,,B.Bortles,,R.Greene
JAC,MIA,2,22,3,2,4,0,0,0,0,0,20,20,48,21,,middle,,T.Yeldon,
JAC,MIA,-2,20,1,3,4,0,0,0,0,0,20,20,46,21,,middle,,T.Yeldon,
MIA,JAC,0,-7,17,2,4,0,0,0,1,0,20,20,99,22,left,,R.Tannehill,,D.Williams
MIA,JAC,13,6,17,3,4,0,0,0,1,1,20,20,99,22,middle,,R.Tannehill,,J.Stoneburner
JAC,MIA,18,18,10,1,4,1,0,0,1,1,20,20,76,23,middle,,B.Bortles,,M.Lee
JAC,MIA,0,18,10,1,4,0,0,0,1,0,20,20,58,23,middle,,B.Bortles,,M.Lewis
JAC,MIA,19,37,10,2,4,1,0,0,1,1,20,20,58,23,left,,B.Bortles,,A.Hurns
JAC,MIA,9,36,20,1,4,0,0,0,1,1,20,20,49,23,right,,B.Bortles,,A.Hurns
JAC,MIA,6,66,11,2,4,1,0,0,0,0,20,20,40,23,,middle,,T.Yeldon,
JAC,MIA,3,60,10,1,4,0,0,0,0,0,20,20,19,23,,left,,T.Yeldon,
JAC,MIA,6,66,7,2,4,0,0,0,0,0,20,20,16,23,,right,,T.Yeldon,
JAC,MIA,0,66,1,3,4,0,0,0,0,0,20,20,10,23,,middle,,B.Pierce,
MIA,JAC,9,9,10,1,4,0,0,0,1,1,20,23,80,24,middle,,R.Tannehill,,J.Landry
MIA,JAC,0,9,1,3,4,0,0,0,1,0,20,23,71,24,middle,,R.Tannehill,,G.Jennings
MIA,JAC,0,9,1,4,4,1,0,0,1,0,20,23,71,24,right,,R.Tannehill,,R.Matthews
OAK,BAL,6,6,10,1,1,0,0,0,1,1,0,0,80,1,right,,D.Carr,,L.Smith
OAK,BAL,0,6,4,2,1,0,0,0,1,0,0,0,74,1,left,,D.Carr,,A.Cooper
OAK,BAL,4,10,4,3,1,1,0,0,1,1,0,0,74,1,left,,D.Carr,,M.Rivera
OAK,BAL,0,10,10,1,1,0,0,0,1,0,0,0,70,1,middle,,D.Carr,,A.Cooper
OAK,BAL,2,12,10,2,1,0,0,0,0,0,0,0,70,1,,left,,L.Murray,
OAK,BAL,68,80,8,3,1,0,0,0,1,1,6,0,68,1,left,,D.Carr,,A.Cooper
BAL,OAK,6,6,10,1,1,1,0,1,1,1,0,7,80,2,right,,J.Flacco,,K.Aiken
OAK,BAL,2,24,7,1,1,0,0,0,0,0,7,0,7,3,,middle,,L.Murray,
OAK,BAL,0,24,5,2,1,0,0,0,1,0,7,0,5,3,middle,,D.Carr,,M.Rivera
OAK,BAL,0,24,5,3,1,0,0,0,1,0,7,0,5,3,middle,,D.Carr,,M.Crabtree
BAL,OAK,4,4,10,1,1,0,0,0,0,0,0,10,70,4,,right,,J.Forsett,
BAL,OAK,7,11,6,2,1,1,0,0,1,1,0,10,66,4,left,,J.Flacco,,M.Brown
BAL,OAK,0,11,10,1,1,0,0,0,1,0,0,10,59,4,right,,J.Flacco,,S.Smith
BAL,OAK,6,17,10,2,1,0,0,0,1,1,0,10,59,4,middle,,J.Flacco,,C.Gillmore
BAL,OAK,8,25,4,3,1,1,0,0,1,1,0,10,53,4,left,,J.Flacco,,K.Aiken
BAL,OAK,37,62,10,1,1,1,0,0,1,1,0,10,45,4,left,,J.Flacco,,S.Smith
BAL,OAK,0,62,8,1,1,0,0,0,0,0,0,10,8,4,,right,,J.Forsett,
BAL,OAK,0,62,8,2,1,0,0,0,1,0,0,10,8,4,left,,J.Flacco,,S.Smith
BAL,OAK,0,62,8,3,1,0,0,0,1,0,0,10,8,4,right,,J.Flacco,,K.Aiken
OAK,BAL,4,-1,15,1,1,0,0,0,0,0,10,3,85,5,,left,,L.Murray,
OAK,BAL,12,11,11,2,1,1,0,0,1,1,10,3,81,5,middle,,D.Carr,,M.Crabtree
OAK,BAL,2,-2,10,1,1,0,0,0,1,1,10,3,69,5,left,,D.Carr,,M.Crabtree
OAK,BAL,21,19,23,2,1,0,0,0,1,1,10,3,82,5,middle,,D.Carr,,A.Holmes
OAK,BAL,8,27,2,3,1,1,0,0,1,1,10,3,61,5,right,,D.Carr,,A.Cooper
OAK,BAL,0,27,10,1,1,0,0,0,1,0,10,3,53,5,right,,D.Carr,,M.Crabtree
OAK,BAL,5,32,10,2,1,0,0,0,0,0,10,3,53,5,,right,,L.Murray,
BAL,OAK,22,35,10,1,1,1,0,0,1,1,3,10,80,6,middle,,J.Flacco,,S.Smith
BAL,OAK,8,35,5,1,1,1,0,0,1,1,3,10,53,6,left,,J.Flacco,,M.Williams
BAL,OAK,0,35,10,1,1,0,0,0,1,0,3,10,45,6,right,,J.Flacco,,K.Aiken
BAL,OAK,16,51,10,2,1,1,0,0,0,0,3,10,45,6,,left,,J.Forsett,
BAL,OAK,3,54,10,1,1,0,0,0,0,0,3,10,29,6,,middle,,L.Taliaferro,
BAL,OAK,26,80,7,2,1,0,0,0,1,1,9,10,26,6,middle,,J.Flacco,,C.Gillmore
OAK,BAL,16,16,10,1,2,1,0,0,1,1,10,10,80,7,right,,D.Carr,,M.Reece
OAK,BAL,5,58,10,1,2,0,0,0,0,0,10,10,64,7,,right,,L.Murray,
OAK,BAL,37,58,5,2,2,1,0,0,1,1,10,10,59,7,right,,D.Carr,,M.Crabtree
OAK,BAL,21,80,10,1,2,1,0,0,1,1,10,10,22,7,middle,,D.Carr,,A.Holmes
OAK,BAL,1,80,1,1,2,0,0,0,0,0,16,10,1,7,,right,,L.Murray,
BAL,OAK,3,3,10,1,2,0,0,0,1,1,10,17,80,8,middle,,J.Flacco,,J.Forsett
BAL,OAK,6,9,7,2,2,0,0,0,0,0,10,17,77,8,,middle,,J.Forsett,
BAL,OAK,0,9,1,3,2,0,0,0,0,0,10,17,71,8,,middle,,J.Flacco,
BAL,OAK,1,10,1,4,2,1,0,0,0,0,10,17,71,8,,left,,J.Forsett,
BAL,OAK,38,48,10,1,2,1,0,0,1,1,10,17,70,8,right,,J.Flacco,,C.Gillmore
BAL,OAK,11,64,5,1,2,1,0,0,1,1,10,17,27,8,right,,J.Flacco,,K.Juszczyk
BAL,OAK,5,69,10,1,2,0,0,0,0,0,10,17,16,8,,middle,,J.Allen,
BAL,OAK,2,71,5,2,2,0,0,0,1,1,10,17,11,8,middle,,J.Flacco,,J.Allen
BAL,OAK,9,80,3,3,2,0,0,0,1,1,16,17,9,8,middle,,J.Flacco,,C.Gillmore
OAK,BAL,8,23,10,1,2,1,0,0,1,1,17,17,80,9,left,,D.Carr,,A.Cooper
OAK,BAL,6,29,10,1,2,0,0,0,1,1,17,17,57,9,right,,D.Carr,,A.Cooper
OAK,BAL,2,31,4,2,2,0,0,0,0,0,17,17,51,9,,middle,,T.Jones,
OAK,BAL,6,37,2,3,2,1,0,0,1,1,17,17,49,9,right,,D.Carr,,T.Jones
OAK,BAL,7,44,10,1,2,0,0,0,0,0,17,17,43,9,,left,,L.Murray,
OAK,BAL,4,48,3,2,2,1,0,0,1,1,17,17,36,9,middle,,D.Carr,,M.Crabtree
OAK,BAL,0,43,15,1,2,0,0,0,1,0,17,17,37,9,left,,D.Carr,,A.Holmes
OAK,BAL,5,48,15,2,2,0,0,0,1,1,17,17,37,9,middle,,D.Carr,,A.Cooper
OAK,BAL,4,52,10,3,2,0,0,0,1,1,17,17,32,9,middle,,D.Carr,,C.Walford
BAL,OAK,1,35,20,1,2,0,0,0,1,1,17,20,90,10,left,,J.Flacco,,J.Forsett
BAL,OAK,4,-5,19,2,2,0,0,0,0,0,17,20,89,10,,middle,,J.Forsett,
BAL,OAK,15,10,15,3,2,1,0,0,0,0,17,20,85,10,,middle,,J.Forsett,
BAL,OAK,20,35,10,1,2,1,0,0,1,1,17,20,65,10,left,,J.Flacco,,S.Smith
BAL,OAK,23,58,10,1,2,1,0,0,1,0,17,20,45,10,left,,J.Flacco,,S.Smith
BAL,OAK,0,48,20,1,2,0,0,0,1,0,17,20,32,10,left,,J.Flacco,,D.Waller
BAL,OAK,11,59,20,2,2,0,0,0,0,0,17,20,32,10,,middle,,J.Forsett,
BAL,OAK,0,64,10,1,2,0,0,0,1,0,17,20,16,10,left,,J.Flacco,,D.Waller
BAL,OAK,4,73,5,2,2,0,0,0,1,1,17,20,11,10,middle,,J.Flacco,,L.Taliaferro
BAL,OAK,-1,-1,10,1,3,0,0,0,1,1,20,20,80,11,right,,J.Flacco,,S.Smith
BAL,OAK,-2,-3,11,2,3,0,0,0,0,0,20,20,81,11,,right,,J.Forsett,
BAL,OAK,7,4,13,3,3,0,0,0,1,1,20,20,83,11,right,,J.Flacco,,J.Forsett
OAK,BAL,0,0,10,1,3,0,0,0,1,0,20,20,75,12,right,,D.Carr,,M.Crabtree
OAK,BAL,5,22,10,1,3,0,0,0,1,1,20,20,58,12,right,,D.Carr,,A.Cooper
OAK,BAL,3,25,5,2,3,0,0,0,1,1,20,20,53,12,right,,D.Carr,,L.Murray
OAK,BAL,2,27,2,3,3,1,0,0,1,1,20,20,50,12,left,,D.Carr,,M.Crabtree
OAK,BAL,9,36,10,1,3,0,0,0,0,0,20,20,48,12,,left,,L.Murray,
OAK,BAL,7,43,1,2,3,1,0,0,0,0,20,20,39,12,,middle,,L.Murray,
OAK,BAL,0,38,15,1,3,0,0,0,1,0,20,20,37,12,right,,D.Carr,,M.Reece
OAK,BAL,7,45,15,2,3,0,0,0,0,0,20,20,37,12,,left,,T.Jones,
OAK,BAL,0,45,8,3,3,0,0,0,1,0,20,20,30,12,right,,D.Carr,,M.Crabtree
BAL,OAK,0,0,10,1,3,0,0,0,1,0,20,23,80,13,left,,J.Flacco,,S.Smith
BAL,OAK,11,11,10,2,3,1,0,0,1,1,20,23,80,13,right,,J.Flacco,,S.Smith
BAL,OAK,6,17,10,1,3,0,0,0,1,1,20,23,69,13,left,,J.Flacco,,S.Smith
BAL,OAK,1,18,4,2,3,0,0,0,0,0,20,23,63,13,,middle,,J.Forsett,
BAL,OAK,0,18,3,3,3,0,0,0,1,0,20,23,62,13,left,,J.Flacco,,M.Brown
OAK,BAL,0,5,10,1,3,0,0,0,1,0,23,20,79,14,left,,D.Carr,,M.Crabtree
OAK,BAL,6,11,10,2,3,0,0,0,0,0,23,20,79,14,,middle,,L.Murray,
OAK,BAL,8,19,4,3,3,1,0,0,1,1,23,20,73,14,middle,,D.Carr,,A.Holmes
OAK,BAL,5,24,10,1,3,0,0,0,0,0,23,20,65,14,,middle,,L.Murray,
OAK,BAL,2,26,5,2,3,0,0,0,0,0,23,20,60,14,,left,,L.Murray,
OAK,BAL,5,31,3,3,3,1,0,0,1,1,23,20,58,14,left,,D.Carr,,M.Crabtree
OAK,BAL,0,31,10,1,3,0,0,0,1,0,23,20,53,14,left,,D.Carr,,A.Cooper
OAK,BAL,24,55,10,2,3,1,0,0,0,0,23,20,53,14,,left,,D.Carr,
OAK,BAL,29,84,10,1,3,0,0,0,1,1,29,20,29,14,right,,D.Carr,,M.Crabtree
BAL,OAK,14,14,10,1,3,1,0,0,1,1,20,30,80,15,left,,J.Flacco,,S.Smith
BAL,OAK,12,26,10,1,3,1,0,0,1,1,20,30,66,15,left,,J.Flacco,,S.Smith
BAL,OAK,1,40,10,1,3,0,0,0,1,1,20,30,54,15,middle,,J.Flacco,,J.Forsett
BAL,OAK,6,40,9,2,3,0,0,0,1,1,20,30,53,15,right,,J.Flacco,,S.Smith
BAL,OAK,2,40,10,1,3,0,0,0,1,1,20,30,42,15,middle,,J.Flacco,,L.Taliaferro
BAL,OAK,26,61,18,2,4,1,0,0,1,1,20,30,50,15,left,,J.Flacco,,K.Aiken
BAL,OAK,5,61,10,1,4,0,0,0,0,0,20,30,24,15,,middle,,L.Taliaferro,
BAL,OAK,0,61,5,2,4,0,0,0,1,0,20,30,19,15,left,,J.Flacco,,S.Smith
BAL,OAK,0,61,5,3,4,0,0,0,1,0,20,30,19,15,left,,J.Flacco,,M.Brown
OAK,BAL,3,3,10,1,4,0,0,0,0,0,30,23,80,16,,left,,L.Murray,
OAK,BAL,0,3,7,2,4,0,0,0,1,0,30,23,77,16,right,,D.Carr,,M.Rivera
OAK,BAL,0,3,7,3,4,0,0,0,1,0,30,23,77,16,left,,D.Carr,,A.Cooper
BAL,OAK,7,7,10,1,4,0,0,0,0,0,23,30,93,17,,middle,,L.Taliaferro,
BAL,OAK,38,45,3,2,4,1,0,0,1,1,23,30,86,17,left,,J.Flacco,,K.Aiken
BAL,OAK,3,48,10,1,4,0,0,0,0,0,23,30,48,17,,left,,L.Taliaferro,
BAL,OAK,9,78,10,1,4,0,0,0,1,1,23,30,37,17,right,,J.Flacco,,C.Gillmore
BAL,OAK,4,78,1,2,4,1,0,0,0,0,23,30,28,17,,middle,,J.Forsett,
BAL,OAK,5,74,10,1,4,0,0,0,1,1,23,30,24,17,middle,,J.Flacco,,M.Brown
BAL,OAK,4,78,5,2,4,0,0,0,0,0,23,30,19,17,,right,,J.Forsett,
BAL,OAK,0,78,1,3,4,0,0,0,0,0,23,30,15,17,,middle,,J.Forsett,
BAL,OAK,2,80,1,4,4,1,0,0,0,0,23,30,15,17,,middle,,J.Flacco,
BAL,OAK,6,86,10,1,4,0,0,0,1,1,23,30,13,17,middle,,J.Flacco,,L.Taliaferro
BAL,OAK,7,93,4,2,4,0,0,0,0,0,29,30,7,17,,middle,,L.Taliaferro,
OAK,BAL,6,6,10,1,4,0,0,0,1,1,30,30,80,18,middle,,D.Carr,,M.Crabtree
OAK,BAL,3,9,4,2,4,0,0,0,0,0,30,30,74,18,,right,,L.Murray,
OAK,BAL,4,13,1,3,4,1,0,0,0,0,30,30,71,18,,left,,L.Murray,
BAL,OAK,11,11,10,1,4,1,0,0,1,1,30,30,37,19,middle,,J.Flacco,,K.Aiken
BAL,OAK,4,15,10,1,4,0,0,0,0,0,30,30,26,19,,left,,L.Taliaferro,
BAL,OAK,5,20,6,2,4,0,0,0,0,0,30,30,22,19,,middle,,L.Taliaferro,
BAL,OAK,2,22,1,3,4,1,0,0,0,0,30,30,17,19,,left,,J.Forsett,
BAL,OAK,2,24,10,1,4,0,0,0,0,0,30,30,15,19,,middle,,J.Forsett,
BAL,OAK,0,24,8,2,4,0,0,0,1,0,30,30,13,19,right,,J.Flacco,,C.Gillmore
BAL,OAK,0,24,8,3,4,0,0,0,1,0,30,30,13,19,right,,J.Flacco,,S.Smith
OAK,BAL,12,12,10,1,4,0,0,0,1,1,30,33,80,20,left,,D.Carr,,L.Murray
OAK,BAL,0,12,10,1,4,0,0,0,1,0,30,33,68,20,right,,D.Carr,,M.Crabtree
OAK,BAL,7,19,10,2,4,0,0,0,1,1,30,33,68,20,middle,,D.Carr,,M.Rivera
OAK,BAL,7,26,3,3,4,1,0,0,1,1,30,33,61,20,middle,,D.Carr,,L.Murray
OAK,BAL,4,63,10,1,4,1,0,0,1,1,30,33,54,20,right,,D.Carr,,M.Rivera
OAK,BAL,9,80,15,1,4,0,0,0,1,1,30,33,40,20,left,,D.Carr,,A.Cooper
OAK,BAL,14,80,6,2,4,0,0,0,1,1,30,33,31,20,right,,D.Carr,,M.Crabtree
OAK,BAL,0,80,10,1,4,0,0,0,1,0,30,33,17,20,right,,D.Carr,,C.Walford
OAK,BAL,12,80,10,1,4,0,0,0,1,1,36,33,12,20,middle,,D.Carr,,S.Roberts
DAL,PHI,-1,-1,10,1,1,0,0,0,0,0,0,0,80,1,,right,,J.Randle,
DAL,PHI,8,-4,22,3,1,0,0,0,0,0,0,0,92,1,,left,,L.Dunbar,
PHI,DAL,1,1,10,1,1,0,0,0,0,0,0,0,60,2,,right,,D.Murray,
PHI,DAL,8,9,9,2,1,0,0,0,1,1,0,0,59,2,right,,S.Bradford,,N.Agholor
PHI,DAL,0,9,1,3,1,0,0,0,1,0,0,0,51,2,left,,S.Bradford,,J.Matthews
DAL,PHI,5,5,10,1,1,0,0,0,0,0,0,0,87,3,,left,,J.Randle,
DAL,PHI,3,8,5,2,1,0,0,0,0,0,0,0,82,3,,right,,J.Randle,
DAL,PHI,1,9,2,3,1,0,0,0,1,1,0,0,79,3,right,,T.Romo,,C.Beasley
PHI,DAL,3,3,10,1,1,0,0,0,0,0,0,0,82,4,,middle,,D.Murray,
PHI,DAL,-4,10,10,1,1,0,0,0,0,0,0,0,68,4,,left,,D.Sproles,
PHI,DAL,7,17,14,2,1,0,0,0,1,1,0,0,72,4,left,,S.Bradford,,D.Murray
PHI,DAL,0,17,7,3,1,0,0,0,1,0,0,0,65,4,right,,S.Bradford,,J.Matthews
DAL,PHI,15,15,10,1,1,1,0,0,1,1,0,0,80,5,middle,,T.Romo,,T.Williams
DAL,PHI,4,19,10,1,1,0,0,0,0,0,0,0,65,5,,middle,,J.Randle,
DAL,PHI,14,33,6,2,1,1,0,0,1,1,0,0,61,5,right,,T.Romo,,J.Randle
DAL,PHI,6,39,10,1,1,0,0,0,0,0,0,0,47,5,,right,,J.Randle,
DAL,PHI,5,44,4,2,1,1,0,0,0,0,0,0,41,5,,right,,J.Randle,
DAL,PHI,19,63,10,1,1,1,0,0,1,1,0,0,36,5,right,,T.Romo,,T.Williams
DAL,PHI,3,66,10,1,1,0,0,0,0,0,0,0,17,5,,right,,J.Randle,
DAL,PHI,13,79,7,2,1,1,0,0,1,1,0,0,14,5,left,,T.Romo,,G.Escobar
DAL,PHI,0,79,1,1,1,0,0,0,0,0,0,0,1,5,,left,,J.Randle,
DAL,PHI,0,79,1,2,1,0,0,0,1,0,0,0,1,5,left,,T.Romo,,G.Escobar
